MAC,SSID,Encryption,FirstSeen,Channel,RSSI,Latitude,Longitude,AltitudeMeters,AccuracyMeters,Type
FE:EC:DA:97:BE:69,Poverello Center,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,11,-84,46.874263,-114.009163,970.2,292,WIFI
FC:EC:DA:97:BE:69,Pov Staff Only,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,11,-84,46.874263,-114.009163,970.2,292,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-74,46.874263,-114.009163,970.2,292,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-74,46.874263,-114.009163,970.2,292,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:25,1,-74,46.874263,-114.009163,970.2,292,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-90,46.874263,-114.009163,970.2,292,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-90,46.874263,-114.009163,970.2,292,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:25,1,-88,46.874263,-114.009163,970.2,292,WIFI
8C:59:73:34:5B:3C,CenturyLink1236,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-92,46.874263,-114.009163,970.2,292,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-90,46.874263,-114.009163,970.2,292,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:25,1,-88,46.874263,-114.009163,970.2,292,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-88,46.874263,-114.009163,970.2,292,WIFI
10:DA:43:80:A3:D1,Citi2,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,5,-90,46.874263,-114.009163,970.2,292,WIFI
94:A6:7E:65:51:C4,BurritoShop,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,7,-90,46.874263,-114.009163,970.2,292,WIFI
60:B7:6E:A9:AA:AE,BRCiti,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-93,46.874263,-114.009163,970.2,292,WIFI
FC:EC:DA:97:BE:69,Pov Staff Only,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,11,-84,46.874263,-114.009163,970.2,292,WIFI
28:80:A2:05:C5:D3,Tetons Baseball,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,11,-90,46.874263,-114.009163,970.2,292,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-72,46.874263,-114.009163,970.2,292,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-71,46.874263,-114.009163,970.2,292,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:25,1,-71,46.874263,-114.009163,970.2,292,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-84,46.874263,-114.009163,970.2,292,WIFI
8C:59:73:34:5B:3C,CenturyLink1236,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-90,46.874263,-114.009163,970.2,292,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:25,1,-86,46.874263,-114.009163,970.2,292,WIFI
06:9D:2F:CA:F2:13,MOTO Z STYLUS,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-91,46.874263,-114.009163,970.2,292,WIFI
70:F2:20:E1:21:43,CenturyLink4629,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,6,-91,46.874263,-114.009163,970.2,292,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-88,46.874263,-114.009163,970.2,292,WIFI
FE:EC:DA:97:BE:69,Poverello Center,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,11,-87,46.874263,-114.009163,970.2,292,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-88,46.874263,-114.009163,970.2,292,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:25,1,-86,46.874263,-114.009163,970.2,292,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-78,46.874263,-114.009163,970.2,292,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-78,46.874263,-114.009163,970.2,292,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:25,1,-78,46.874263,-114.009163,970.2,292,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:25,1,-89,46.874263,-114.009163,970.2,292,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-88,46.874263,-114.009163,970.2,292,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-90,46.874263,-114.009163,970.2,292,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-88,46.874263,-114.009163,970.2,292,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-89,46.874263,-114.009163,970.2,292,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:25,1,-87,46.874263,-114.009163,970.2,292,WIFI
B8:66:85:D4:18:DE,MySpectrumWiFid8-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,11,-93,46.874263,-114.009163,970.2,292,WIFI
FE:EC:DA:97:BE:69,Poverello Center,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,11,-86,46.874263,-114.009163,970.2,292,WIFI
FC:EC:DA:97:BE:69,Pov Staff Only,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,11,-87,46.874263,-114.009163,970.2,292,WIFI
8C:59:73:34:5B:3C,CenturyLink1236,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:25,1,-92,46.874263,-114.009163,970.2,292,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:39,1,-75,46.874249,-114.009156,968.7,234,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:39,1,-75,46.874249,-114.009156,968.7,234,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:39,1,-76,46.874249,-114.009156,968.7,234,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:39,1,-82,46.874249,-114.009156,968.7,234,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:39,1,-82,46.874249,-114.009156,968.7,234,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:39,1,-82,46.874249,-114.009156,968.7,234,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:39,1,-94,46.874249,-114.009156,968.7,234,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:42,1,-75,46.87424,-114.009147,967.6,234,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:42,1,-75,46.87424,-114.009147,967.6,234,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:42,1,-75,46.87424,-114.009147,967.6,234,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:42,1,-86,46.87424,-114.009147,967.6,234,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:42,1,-86,46.87424,-114.009147,967.6,234,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:42,1,-88,46.87424,-114.009147,967.6,234,WIFI
28:80:A2:05:C5:D3,Tetons Baseball,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:42,11,-93,46.87424,-114.009147,967.6,234,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-77,46.874227,-114.009164,967.6,234,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-78,46.874227,-114.009164,967.6,234,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:45,1,-76,46.874227,-114.009164,967.6,234,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-89,46.874227,-114.009164,967.6,234,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:45,1,-87,46.874227,-114.009164,967.6,234,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-88,46.874227,-114.009164,967.6,234,WIFI
58:90:43:CE:31:0E,MySpectrumWiFi08-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-94,46.874227,-114.009164,967.6,234,WIFI
FE:EC:DA:AD:D3:85,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,11,-88,46.874227,-114.009164,967.6,234,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-74,46.874227,-114.009164,965.6,234,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-74,46.874227,-114.009164,965.6,234,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:45,1,-74,46.874227,-114.009164,965.6,234,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-86,46.874227,-114.009164,965.6,234,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-89,46.874227,-114.009164,965.6,234,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-85,46.874227,-114.009164,965.6,234,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,6,-86,46.874227,-114.009164,965.6,234,WIFI
70:F2:20:E1:22:E3,CenturyLink4655,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,6,-90,46.874227,-114.009164,965.6,234,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:45,1,-88,46.874227,-114.009164,965.6,234,WIFI
8C:59:73:34:5B:3C,CenturyLink1236,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-93,46.874227,-114.009164,965.6,234,WIFI
FC:EC:DA:97:BE:69,Pov Staff Only,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,11,-88,46.874227,-114.009164,965.6,234,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-83,46.874227,-114.009164,965.6,234,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-83,46.874227,-114.009164,965.6,234,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:45,1,-83,46.874227,-114.009164,965.6,234,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-88,46.874227,-114.009164,965.6,234,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-90,46.874227,-114.009164,965.6,234,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,6,-85,46.874227,-114.009164,965.6,234,WIFI
8C:59:73:34:5B:3C,CenturyLink1236,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-95,46.874227,-114.009164,965.6,234,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:45,1,-87,46.874227,-114.009164,965.6,234,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-87,46.874227,-114.009164,965.6,234,WIFI
28:80:A2:05:C5:D3,Tetons Baseball,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,11,-85,46.874227,-114.009164,965.6,234,WIFI
FE:EC:DA:AD:D3:85,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,11,-89,46.874227,-114.009164,965.6,234,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-89,46.874227,-114.009164,965.6,234,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-69,46.874227,-114.009164,965.6,234,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-70,46.874227,-114.009164,965.6,234,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:45,1,-70,46.874227,-114.009164,965.6,234,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-85,46.874227,-114.009164,965.6,234,WIFI
08:D5:9D:8F:8A:C6,MySpectrumWiFic0-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-93,46.874227,-114.009164,965.6,234,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-84,46.874227,-114.009164,965.6,234,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:45,1,-89,46.874227,-114.009164,965.6,234,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-89,46.874227,-114.009164,965.6,234,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,6,-85,46.874227,-114.009164,965.6,234,WIFI
70:F2:20:E1:22:E3,CenturyLink4655,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,6,-88,46.874227,-114.009164,965.6,234,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:45,1,-85,46.874227,-114.009164,965.6,234,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-90,46.874227,-114.009164,965.6,234,WIFI
8C:59:73:34:5B:3C,CenturyLink1236,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:45,1,-88,46.874227,-114.009164,965.6,234,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,1,-75,46.874273,-114.009162,970.1,234,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,1,-75,46.874273,-114.009162,970.1,234,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:56,1,-75,46.874273,-114.009162,970.1,234,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,1,-87,46.874273,-114.009162,970.1,234,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:56,1,-89,46.874273,-114.009162,970.1,234,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,1,-89,46.874273,-114.009162,970.1,234,WIFI
70:F2:20:E1:23:B3,CenturyLink4668,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,6,-88,46.874273,-114.009162,970.1,234,WIFI
70:F2:20:E1:15:F3,CenturyLink4448,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,6,-88,46.874273,-114.009162,970.1,234,WIFI
74:D0:2B:D1:15:48,fuel,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,8,-94,46.874273,-114.009162,970.1,234,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,1,-86,46.874273,-114.009162,970.1,234,WIFI
58:90:43:CE:31:0E,MySpectrumWiFi08-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,1,-94,46.874273,-114.009162,970.1,234,WIFI
28:80:A2:05:C5:D3,Tetons Baseball,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,11,-88,46.874273,-114.009162,970.1,234,WIFI
70:F2:20:E1:29:23,CenturyLink4755,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,1,-94,46.874273,-114.009162,970.1,234,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:56,1,-87,46.874273,-114.009162,970.1,234,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,1,-76,46.874265,-114.009182,967.6,234,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,1,-76,46.874265,-114.009182,967.6,234,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:59,1,-76,46.874265,-114.009182,967.6,234,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:59,1,-85,46.874265,-114.009182,967.6,234,WIFI
58:90:43:CE:31:0E,MySpectrumWiFi08-2G,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,1,-95,46.874265,-114.009182,967.6,234,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,1,-86,46.874265,-114.009182,967.6,234,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,1,-90,46.874265,-114.009182,967.6,234,WIFI
8C:59:73:34:5B:3C,CenturyLink1236,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,1,-92,46.874265,-114.009182,967.6,234,WIFI
2A:E8:29:14:23:88,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:59,6,-90,46.874265,-114.009182,967.6,234,WIFI
70:F2:20:E1:1F:A3,CenturyLink4603,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,6,-85,46.874265,-114.009182,967.6,234,WIFI
70:F2:20:E1:22:E3,CenturyLink4655,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,6,-88,46.874265,-114.009182,967.6,234,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,1,-88,46.874265,-114.009182,967.6,234,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,1,-85,46.874265,-114.009182,967.6,234,WIFI
3E:94:ED:CE:5D:67,ORBIMTCONDO,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,9,-94,46.874265,-114.009182,967.6,234,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:37:59,1,-88,46.874265,-114.009182,967.6,234,WIFI
28:80:A2:05:C5:D3,Tetons Baseball,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,11,-87,46.874265,-114.009182,967.6,234,WIFI
FE:EC:DA:97:BE:69,Poverello Center,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,11,-88,46.874265,-114.009182,967.6,234,WIFI
00:1D:AA:F0:92:D8,Osprey Office 2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:37:59,11,-91,46.874265,-114.009182,967.6,234,WIFI
8C:59:73:34:5B:3C,CenturyLink1236,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,1,-89,46.874233,-114.009196,964,235,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:38:2,1,-85,46.874233,-114.009196,964,235,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,1,-84,46.874233,-114.009196,964,235,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,1,-86,46.874233,-114.009196,964,235,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,1,-88,46.874233,-114.009196,964,235,WIFI
1A:E8:29:14:23:3A,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,1,-88,46.874233,-114.009196,964,235,WIFI
64:A5:C3:70:82:64,Black Death,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,6,-92,46.874233,-114.009196,964,235,WIFI
70:F2:20:E1:15:F3,CenturyLink4448,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,6,-90,46.874233,-114.009196,964,235,WIFI
70:F2:20:E1:21:43,CenturyLink4629,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,6,-89,46.874233,-114.009196,964,235,WIFI
2A:E8:29:14:23:3A,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:38:2,1,-86,46.874233,-114.009196,964,235,WIFI
FE:EC:DA:97:BE:69,Poverello Center,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,11,-88,46.874233,-114.009196,964,235,WIFI
90:72:40:10:1B:CA,Dennis's Wi-Fi Network,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:2,11,-92,46.874233,-114.009196,964,235,WIFI
18:E8:29:5A:1B:8C,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:5,1,-88,46.87418,-114.009233,959.4,235,WIFI
1A:E8:29:5A:1B:8C,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:5,1,-87,46.87418,-114.009233,959.4,235,WIFI
2A:E8:29:5A:1B:8C,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:38:5,1,-88,46.87418,-114.009233,959.4,235,WIFI
8C:59:73:34:5B:3C,CenturyLink1236,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:5,1,-91,46.87418,-114.009233,959.4,235,WIFI
18:E8:29:14:23:36,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:5,1,-88,46.87418,-114.009233,959.4,235,WIFI
70:F2:20:E1:21:43,CenturyLink4629,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:5,6,-92,46.87418,-114.009233,959.4,235,WIFI
70:F2:20:E1:22:E3,CenturyLink4655,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:5,6,-93,46.87418,-114.009233,959.4,235,WIFI
1A:E8:29:14:23:36,Logjam - private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:5,1,-92,46.87418,-114.009233,959.4,235,WIFI
18:E8:29:14:23:3A,Missoula Paddleheads - Private,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:5,1,-87,46.87418,-114.009233,959.4,235,WIFI
2A:E8:29:14:23:36,Missoula Paddleheads  - Guest,[ESS],2021-8-21 18:38:5,1,-91,46.87418,-114.009233,959.4,235,WIFI
FE:EC:DA:97:BE:69,Poverello Center,[WPA2-PSK-CCMP+TKIP][ESS],2021-8-21 18:38:5,11,-88,46.87418,-114.009233,959.4,235,WIFI
